iter	RMSE
0	0.1112558124
1	0.1095138347
2	0.1080453448
3	0.1064753609
4	0.1054207538
5	0.1042401949
6	0.103634256
7	0.1027344712
8	0.1016861392
9	0.1010914576
10	0.1001391862
11	0.09950703122
12	0.09884232349
13	0.09831471375
14	0.09781887311
15	0.09764476013
16	0.09703592106
17	0.09645008094
18	0.09606501559
19	0.09562970884
20	0.09533813298
21	0.09485529871
22	0.09447875395
23	0.09382439455
24	0.09341200162
25	0.09329798051
26	0.09305515977
27	0.09275755228
28	0.0924049164
29	0.09216362976
30	0.09166028803
31	0.0914844204
32	0.09125263467
33	0.09071784277
34	0.09035962602
35	0.09004867399
36	0.08999094026
37	0.08990598131
38	0.08945224437
39	0.08927415414
40	0.08909422306
41	0.08851015902
42	0.08842169977
43	0.08825982387
44	0.08772907036
45	0.08767166235
46	0.08734663091
47	0.08709292013
48	0.08667610859
49	0.08646443234
50	0.08627743517
51	0.08623700455
52	0.0859353839
53	0.08538399948
54	0.08507881284
55	0.08496821905
56	0.08477792119
57	0.08449115235
58	0.08433175826
59	0.08415918834
60	0.0841252384
61	0.08409414762
62	0.08371937767
63	0.08341054875
64	0.08337519945
65	0.08324116276
66	0.08301214177
67	0.08246302536
68	0.0824061236
69	0.08231591411
70	0.08214611585
71	0.08210928222
72	0.0819682587
73	0.08137778567
74	0.08135091491
75	0.0810859605
76	0.08083195193
77	0.08080548542
78	0.08049190132
79	0.080077315
80	0.07996110329
81	0.07982495523
82	0.07942053463
83	0.07927363012
84	0.07907766981
85	0.07869295495
86	0.0784055446
87	0.07800574814
88	0.0778369134
89	0.07756256817
90	0.07704520718
91	0.07653189842
92	0.07632164717
93	0.076189672
94	0.07607227155
95	0.0757317511
96	0.07498577087
97	0.07484876416
98	0.0747847949
99	0.07467781648
100	0.07456103225
101	0.07416261437
102	0.0738752594
103	0.07335800573
104	0.07281020516
105	0.07279645719
106	0.07273307212
107	0.07271660683
108	0.07265804317
109	0.07251776559
110	0.07232837885
111	0.07223565544
112	0.07217453924
113	0.07187468845
114	0.07182409073
115	0.07181148812
116	0.07164491839
117	0.07133533646
118	0.07083769116
119	0.07074099505
120	0.07032849001
121	0.07015015708
122	0.07012349884
123	0.070023346
124	0.06979251549
125	0.06959431361
126	0.06922387017
127	0.06895256206
128	0.06890682533
129	0.06866056258
130	0.06858284974
131	0.06850499634
132	0.06848118081
133	0.0684017648
134	0.06816374113
135	0.06791486613
136	0.06733101176
137	0.06730774168
138	0.06721695637
139	0.06713879244
140	0.06666132283
141	0.06653194675
142	0.06615270569
143	0.06589562135
144	0.06585429966
145	0.065817198
146	0.06570299873
147	0.06559498468
148	0.06532478606
149	0.06524170354
150	0.06508247476
151	0.06466141936
152	0.06446319706
153	0.0643630769
154	0.06427024131
155	0.06422643175
156	0.06412949673
157	0.06371888209
158	0.06339308882
159	0.06306178618
160	0.0626381545
161	0.06223595195
162	0.06195722056
163	0.06194697716
164	0.06152358601
165	0.06142696643
166	0.06133612293
167	0.06132660156
168	0.06117642984
169	0.06116621502
170	0.06069574505
171	0.0604118215
172	0.06025918162
173	0.06014378611
174	0.06003526003
175	0.06002627111
176	0.05977059424
177	0.05971968958
178	0.05934797193
179	0.05925748843
180	0.05920699618
181	0.05907686986
182	0.05902778853
183	0.05862755842
184	0.0582586867
185	0.05795331733
186	0.05774675887
187	0.0576720222
188	0.05754804093
189	0.05721618072
190	0.05700450609
191	0.05685114092
192	0.05659431538
193	0.05644499009
194	0.05643502937
195	0.05635550584
196	0.05634449597
197	0.05621031863
198	0.05606177763
199	0.05581391233
200	0.05556757297
201	0.05542418333
202	0.05541459822
203	0.05540741194
204	0.05520075899
205	0.05496612671
206	0.0548311985
207	0.05478090298
208	0.05460641808
209	0.05429151457
210	0.05410772757
211	0.05396613014
212	0.05369213321
213	0.05368379499
214	0.05359082133
215	0.05345618494
216	0.05344506222
217	0.05341181544
218	0.05340369318
219	0.05339338062
220	0.05322969752
221	0.05304682497
222	0.05279033102
223	0.05253336993
224	0.05242057866
225	0.05236426233
226	0.05232989553
227	0.05228476239
228	0.05206701344
229	0.05197748836
230	0.0517292934
231	0.05170507465
232	0.05169824815
233	0.05153824702
234	0.05137520941
235	0.05136864463
236	0.05121582416
237	0.05106090061
238	0.0510059769
239	0.05097099949
240	0.05080732061
241	0.05055329248
242	0.05054451961
243	0.05029064165
244	0.04994218613
245	0.04991446521
246	0.04961370774
247	0.04960585739
248	0.04952837484
249	0.04917874561
250	0.04889022326
251	0.04867301793
252	0.04853232111
253	0.04829419021
254	0.04805011756
255	0.04797143819
256	0.04776560648
257	0.04765975133
258	0.04749275196
259	0.04736062107
260	0.04728879937
261	0.047103373
262	0.04704241324
263	0.04693935
264	0.046851776
265	0.04675891638
266	0.04663399604
267	0.04655864253
268	0.04633307842
269	0.04632740835
270	0.04618506769
271	0.04617953951
272	0.04605396501
273	0.04585959887
274	0.0456769947
275	0.04560875746
276	0.04532686465
277	0.04520065689
278	0.04500786836
279	0.04498291143
280	0.0449400421
281	0.04493387746
282	0.04481300489
283	0.04480827762
284	0.04462298431
285	0.04446813007
286	0.04442379725
287	0.04435774718
288	0.04425487253
289	0.0440442044
290	0.04403917151
291	0.04389664752
292	0.04377726197
293	0.04365483564
294	0.04350980386
295	0.04346142101
296	0.04332657134
297	0.04302555318
298	0.04302120635
299	0.0428968125
300	0.04277481662
301	0.04271480787
302	0.04249696026
303	0.04241707179
304	0.04233456377
305	0.04218616963
306	0.04214750189
307	0.04212315707
308	0.04197961049
309	0.04187132794
310	0.04178142927
311	0.04165501646
312	0.04160338751
313	0.04144868019
314	0.04141170875
315	0.04128189455
316	0.04124677295
317	0.04100314788
318	0.04098554601
319	0.04095192497
320	0.04086537165
321	0.04078615833
322	0.04063304859
323	0.04056833033
324	0.04044175539
325	0.04032117681
326	0.0402159438
327	0.04009450006
328	0.04006089586
329	0.03983188497
330	0.03979615829
331	0.03977624542
332	0.03959624923
333	0.03950124256
334	0.03930035966
335	0.0392560025
336	0.03922350017
337	0.03914043664
338	0.03910841295
339	0.03895342613
340	0.03875525423
341	0.03848495984
342	0.03834423178
343	0.03831266821
344	0.03816703648
345	0.03816314353
346	0.03803986149
347	0.03792236217
348	0.03791854617
349	0.03785641562
350	0.03777777704
351	0.03770281184
352	0.03767244743
353	0.03766095693
354	0.03759277695
355	0.03756037607
356	0.03751857604
357	0.03741037077
358	0.03723930266
359	0.0372298155
360	0.03716787446
361	0.0371641129
362	0.03703573996
363	0.03703219444
364	0.03697318232
365	0.03695390937
366	0.03686233776
367	0.03680925085
368	0.03666320801
369	0.03638813444
370	0.03626786869
371	0.0360577335
372	0.03603795878
373	0.03592242219
374	0.03591816504
375	0.0358905571
376	0.03569476267
377	0.03562477279
378	0.03543694118
379	0.03543187242
380	0.03542875516
381	0.03542519373
382	0.03523477781
383	0.03499746517
384	0.03499431894
385	0.03479131087
386	0.03463095346
387	0.03452450239
388	0.03451625443
389	0.03449899419
390	0.03444458805
391	0.03439607434
392	0.03432328436
393	0.03431201621
394	0.0341627181
395	0.0341119701
396	0.0340042611
397	0.03387484392
398	0.03368827592
399	0.03362423774
400	0.03361674898
401	0.03357626994
402	0.0334923038
403	0.03343447413
404	0.03342667855
405	0.03339601092
406	0.03338813389
407	0.03338112915
408	0.03326447148
409	0.0331218741
410	0.03291726728
411	0.03289088117
412	0.0328283728
413	0.03274915996
414	0.03274650189
415	0.03258720755
416	0.03258291406
417	0.03255674876
418	0.03244564114
419	0.03226623971
420	0.03220151349
421	0.03219489063
422	0.032190909
423	0.03212459729
424	0.03198554573
425	0.03185620656
426	0.03177789425
427	0.03163838297
428	0.03162991918
429	0.03153471612
430	0.03148395126
431	0.03141158793
432	0.03131247209
433	0.03130399656
434	0.03120935514
435	0.03106387959
436	0.03097780022
437	0.03086140239
438	0.03085284782
439	0.03080085202
440	0.03069018284
441	0.03062242637
442	0.03050428613
443	0.03046546122
444	0.0304584391
445	0.03034438963
446	0.0303424322
447	0.03026299649
448	0.03025898366
449	0.03023942795
450	0.03023743413
451	0.03023490531
452	0.03022934321
453	0.03022754416
454	0.03014837557
455	0.02999079085
456	0.02995407802
457	0.0299504378
458	0.02988088768
459	0.02981426003
460	0.02978732159
461	0.02977567587
462	0.0296877871
463	0.02967153918
464	0.02958898968
465	0.02949964073
466	0.02939981738
467	0.029379639
468	0.02925858443
469	0.02912092579
470	0.02903481864
471	0.02886777781
472	0.02876301215
473	0.02871782633
474	0.0286301016
475	0.02861878333
476	0.02861611343
477	0.02861043214
478	0.02856366509
479	0.02850084078
480	0.02849253093
481	0.02839984326
482	0.02828363105
483	0.02825768779
484	0.028182369
485	0.02810161309
486	0.02803424496
487	0.02802893632
488	0.02802739075
489	0.02794207919
490	0.0278409371
491	0.02775165425
492	0.02769378003
493	0.02755207609
494	0.02747451354
495	0.02741632667
496	0.02731540922
497	0.0273123037
498	0.02724992701
499	0.02721509723
500	0.02710562562
501	0.02707853523
502	0.02698186088
503	0.02694719928
504	0.0268751116
505	0.02675938909
506	0.0266534394
507	0.02656819933
508	0.02654337378
509	0.02650211369
510	0.02644897072
511	0.02643280209
512	0.02628505844
513	0.02628000848
514	0.0262108385
515	0.02614619326
516	0.02604524833
517	0.02592727532
518	0.02585760187
519	0.0258528885
520	0.02575955214
521	0.02574445985
522	0.02567782975
523	0.02567611452
524	0.02560096638
525	0.02559879495
526	0.02553070288
527	0.02551041054
528	0.02542554545
529	0.02536282598
530	0.02530713233
531	0.02528301244
532	0.02520619537
533	0.02517814775
534	0.02508669651
535	0.0250490938
536	0.02504704752
537	0.02487817151
538	0.02487490844
539	0.02482089175
540	0.02477619767
541	0.02472851075
542	0.02469446128
543	0.02463404493
544	0.02462996271
545	0.02459936912
546	0.02458114195
547	0.02452586692
548	0.0244935219
549	0.02445597295
550	0.02439163565
551	0.02433447631
552	0.02422595817
553	0.02414377221
554	0.02401793464
555	0.02401387738
556	0.02397802244
557	0.02389087066
558	0.02385260648
559	0.02384893179
560	0.02382062666
561	0.0237800857
562	0.02376509545
563	0.02371564972
564	0.02362839035
565	0.0235225168
566	0.02347607208
567	0.02347234555
568	0.02341277153
569	0.02337971661
570	0.0232898261
571	0.02320901257
572	0.0231163974
573	0.02304168197
574	0.02297368959
575	0.02285114632
576	0.02284873169
577	0.02280620235
578	0.02273431194
579	0.0225212153
580	0.02250292468
581	0.02234902661
582	0.02229523863
583	0.02223166139
584	0.02211259078
585	0.02204021616
586	0.02198055662
587	0.02196685044
588	0.02190036155
589	0.02176633427
590	0.02167857291
591	0.02165859769
592	0.02157675044
593	0.02157318013
594	0.02153881662
595	0.0215196392
596	0.02147370512
597	0.02140507327
598	0.02140062896
599	0.02130958917
600	0.02124650038
601	0.02122070706
602	0.02121076065
603	0.02115944665
604	0.02112775459
605	0.02109984956
606	0.02105496953
607	0.02105160246
608	0.02102475621
609	0.0210231422
610	0.0210068169
611	0.02096456353
612	0.0208574405
613	0.02077238303
614	0.0207663937
615	0.02076512485
616	0.02071852597
617	0.02070327338
618	0.0207017088
619	0.02059020862
620	0.020587316
621	0.02055632752
622	0.02048818407
623	0.0204810626
624	0.02037210907
625	0.02029083978
626	0.02027320445
627	0.02024983671
628	0.02024721161
629	0.02016157853
630	0.02006332313
631	0.01998049491
632	0.01989981881
633	0.01989669752
634	0.01986851571
635	0.01980207693
636	0.01979745317
637	0.01975224926
638	0.01970682501
639	0.01968963281
640	0.01967682735
641	0.01965849061
642	0.01959466051
643	0.01954534661
644	0.01948300096
645	0.01939375233
646	0.01935432579
647	0.01927645485
648	0.01923216806
649	0.01916769532
650	0.01913531134
651	0.01913320852
652	0.01905981645
653	0.01902799015
654	0.01900593996
655	0.01894511248
656	0.01893112899
657	0.01885010506
658	0.01876097192
659	0.01868333602
660	0.01861430882
661	0.01858146852
662	0.0185429283
663	0.01842610164
664	0.01836359855
665	0.0183492406
666	0.01831990613
667	0.01827405945
668	0.01825937961
669	0.01820893936
670	0.01820620268
671	0.01811916028
672	0.01809034738
673	0.01800977059
674	0.01796026019
675	0.01789397977
676	0.01785935587
677	0.01785694568
678	0.01783866948
679	0.01782548841
680	0.01776756163
681	0.01771798796
682	0.01771224116
683	0.0177080332
684	0.01766270341
685	0.01763571442
686	0.01760483894
687	0.01755120512
688	0.01748544361
689	0.0174125632
690	0.01738646247
691	0.01734291693
692	0.0173210135
693	0.01727573959
694	0.0172223651
695	0.0172057432
696	0.0171516776
697	0.01710327699
698	0.01703402924
699	0.01698699959
700	0.01698411609
701	0.0169528623
702	0.01688955623
703	0.01687226965
704	0.01684826819
705	0.01680164005
706	0.01672166535
707	0.01668385606
708	0.01663253771
709	0.01656736196
710	0.01649770065
711	0.01648262084
712	0.01644328349
713	0.01643724001
714	0.01639771329
715	0.01635179788
716	0.0163287071
717	0.0163129841
718	0.01619760405
719	0.01618971786
720	0.01617788428
721	0.0161151693
722	0.01610335492
723	0.01605913996
724	0.01604038217
725	0.0160334272
726	0.01598038301
727	0.01597827466
728	0.01588826483
729	0.01584188746
730	0.015782195
731	0.01576184098
732	0.01573266829
733	0.01569861183
734	0.01564681323
735	0.01562508278
736	0.01558482574
737	0.01554931813
738	0.01548498146
739	0.01537141471
740	0.01534596127
741	0.01533850016
742	0.01530463576
743	0.0152669804
744	0.01522813826
745	0.01516229178
746	0.01509777745
747	0.01506825791
748	0.01506112897
749	0.01499749535
750	0.01494888243
751	0.01494030519
752	0.01491940994
753	0.01491207891
754	0.0149104129
755	0.01490378038
756	0.01487608378
757	0.01487531705
758	0.01481915756
759	0.01480507216
760	0.01472898651
761	0.01465541312
762	0.01463693004
763	0.01462659312
764	0.01456419524
765	0.01455460603
766	0.01454509028
767	0.01449243156
768	0.01444914486
769	0.01442844676
770	0.01439803513
771	0.01433298754
772	0.01432674556
773	0.01428188673
774	0.01427618691
775	0.01424107497
776	0.01420203024
777	0.01414688826
778	0.01414548151
779	0.01411416565
780	0.01410922389
781	0.0140727657
782	0.01403846184
783	0.01402421365
784	0.01399769785
785	0.01398279176
786	0.01397170079
787	0.01395997706
788	0.01393023129
789	0.01392807138
790	0.01392739271
791	0.01389412508
792	0.01384175806
793	0.01382972525
794	0.01382815272
795	0.01378481647
796	0.01378104452
797	0.01377892211
798	0.01371942564
799	0.01368991534
800	0.01365049908
801	0.01363632092
802	0.01359038955
803	0.01358001228
804	0.0135330084
805	0.01351693216
806	0.01349422497
807	0.01346894884
808	0.01345500466
809	0.01342747778
810	0.01342652225
811	0.01341476214
812	0.01337847619
813	0.01334676497
814	0.01331484838
815	0.01330320883
816	0.013257001
817	0.01322088276
818	0.01318341291
819	0.01312354429
820	0.01308957886
821	0.01307776832
822	0.01303250744
823	0.01301597886
824	0.01298373158
825	0.01295236356
826	0.01292856193
827	0.01287260772
828	0.01283457509
829	0.0128151656
830	0.01281379601
831	0.01280743578
832	0.01276816921
833	0.01274706683
834	0.01272541398
835	0.01270507752
836	0.01266010347
837	0.01262936421
838	0.01261832611
839	0.01254915655
840	0.01254359105
841	0.01251013692
842	0.01247128109
843	0.01243615012
844	0.01240171837
845	0.01238711801
846	0.01235786151
847	0.01232879405
848	0.01231375599
849	0.01225931345
850	0.01225687239
851	0.01222721987
852	0.01220082651
853	0.01219701512
854	0.01219111107
855	0.01215928968
856	0.01211841023
857	0.01208854616
858	0.01207484556
859	0.01205737301
860	0.01204793642
861	0.01200427845
862	0.01196749504
863	0.01196042129
864	0.01192488076
865	0.01187665764
866	0.01184057285
867	0.01183308695
868	0.01179673476
869	0.01173534585
870	0.01168142324
871	0.01165629479
872	0.01164789135
873	0.01161453773
874	0.01159922217
875	0.01159269542
876	0.01158941172
877	0.01156726178
878	0.01151913097
879	0.01150529618
880	0.01149497049
881	0.01144991987
882	0.01143449694
883	0.01143246216
884	0.01142605188
885	0.01138368404
886	0.01135413106
887	0.01134928657
888	0.01131616884
889	0.0112549855
890	0.01125121629
891	0.0112227738
892	0.01119461883
893	0.0111815023
894	0.01115862042
895	0.01113804089
896	0.01111042335
897	0.01108917861
898	0.01103771481
899	0.01099208901
900	0.0109865828
901	0.01095979163
902	0.0109481203
903	0.0108901243
904	0.01085012432
905	0.01081623833
906	0.01080817357
907	0.0107715323
908	0.01074580636
909	0.01074141245
910	0.01073357209
911	0.01072097889
912	0.01069073715
913	0.01067111915
914	0.01065293865
915	0.01063516211
916	0.01060020155
917	0.01058525533
918	0.01055000939
919	0.01053761065
920	0.01049559097
921	0.0104813572
922	0.01047810526
923	0.01046263579
924	0.01045041658
925	0.01044168477
926	0.01039180347
927	0.0103615717
928	0.01034713354
929	0.01034390126
930	0.01033395764
931	0.0103241538
932	0.0103141596
933	0.01026006158
934	0.01025099308
935	0.01024724193
936	0.01023613995
937	0.01021932914
938	0.01020344244
939	0.0101770137
940	0.01017648614
941	0.01017564108
942	0.01014888843
943	0.01013742107
944	0.01012198976
945	0.01010898167
946	0.01010809813
947	0.01008310477
948	0.01004545268
949	0.01001061742
950	0.009989177287
951	0.009955867722
952	0.00994795784
953	0.009933158096
954	0.009915375637
955	0.009903035488
956	0.009881167225
957	0.009867286614
958	0.009866579131
959	0.009839340672
960	0.009789649744
961	0.009788715702
962	0.00974414196
963	0.00971068724
964	0.009693511009
965	0.009668590618
966	0.009655863263
967	0.009596592148
968	0.009571097899
969	0.009549906157
970	0.009512764986
971	0.009493877903
972	0.00947259637
973	0.009431918738
974	0.009401486983
975	0.009379683442
976	0.009378722297
977	0.009366906231
978	0.009344140634
979	0.009340977756
980	0.009306472628
981	0.009302147332
982	0.009283052353
983	0.009274617201
984	0.009211248223
985	0.009183637584
986	0.009169327841
987	0.009164422816
988	0.009125956934
989	0.009115703649
990	0.009102877546
991	0.009075557508
992	0.009054737315
993	0.009044840976
994	0.009038621337
995	0.009009590181
996	0.008993964491
997	0.008980469863
998	0.008967962799
999	0.008966770301
